code,title,uni,state
PERF4602,Honours Project 2,University of Sydney,NSW
PERF4603,Honours Project 3,University of Sydney,NSW
PERF4604,Honours Project 4,University of Sydney,NSW
FASS4006,Honours Thesis,University of Sydney,NSW
FASS4005,Honours Thesis,University of Sydney,NSW
FASS4002,Honours Thesis,University of Sydney,NSW
FASS4008,Honours Thesis,University of Sydney,NSW
BHSC4005,Honours Thesis A,University of Sydney,NSW
NURS4026,Honours Thesis A,University of Sydney,NSW
BHSC4006,Honours Thesis B,University of Sydney,NSW
NURS4022,Honours Thesis B,University of Sydney,NSW
NURS4023,Honours Thesis C,University of Sydney,NSW
MUED3629,Honours: Research in Music Education 1,University of Sydney,NSW
MUED3630,Honours: Research in Music Education 2,University of Sydney,NSW
BRSS1601,Horn 1,University of Sydney,NSW
BRSS1602,Horn 2,University of Sydney,NSW
BRSS2603,Horn 3,University of Sydney,NSW
BRSS2203,Horn 3 (Extended),University of Sydney,NSW
BRSS2604,Horn 4,University of Sydney,NSW
BRSS2204,Horn 4 (Extended),University of Sydney,NSW
BRSS3605,Horn 5,University of Sydney,NSW
BRSS3205,Horn 5 (Extended),University of Sydney,NSW
BRSS3606,Horn 6,University of Sydney,NSW
BRSS3206,Horn 6 (Extended),University of Sydney,NSW
BRSS4207,Horn 7 (Extended),University of Sydney,NSW
BRSS4208,Horn 8 (Extended),University of Sydney,NSW
PLAN9071,Housing and Urban and Regional Development,University of Sydney,NSW
OLET1652,How to Estimate Anything,University of Sydney,NSW
OLET1644,How we make decisions,University of Sydney,NSW
EDMT6636,HPE Curriculum and Assessment Studies,University of Sydney,NSW
WORK2205,HR Strategies and Processes,University of Sydney,NSW
WORK6034,HRM and IR in Action,University of Sydney,NSW
BETH5202,Human and Animal Research Ethics,University of Sydney,NSW
MEDS1001,Human Biology,University of Sydney,NSW
BIOL1008,Human Biology,University of Sydney,NSW
MEDS1901,Human Biology (Advanced),University of Sydney,NSW
BIOL1908,Human Biology (Advanced),University of Sydney,NSW
BIOL1998,Human Biology (Special Studies Program),University of Sydney,NSW
CSCD2070,Human Communication Development,University of Sydney,NSW
EDUF1019,Human Development and Education,University of Sydney,NSW
RSCH9002,Human Ethics - General,University of Sydney,NSW
RSCH9003,Human Ethics - Health and Medical,University of Sydney,NSW
WORK6017,Human Resource Strategies,University of Sydney,NSW
ECOP6130,Human Rights and International Development,University of Sydney,NSW
GEOS5501,Human Rights and the Environment,University of Sydney,NSW
SLSS3602,"Human Rights, Laws and Social Protest",University of Sydney,NSW
EDUP3002,Human Society and its Environment 2,University of Sydney,NSW
EDMT5534,Human Society and its Environment K-6,University of Sydney,NSW
INFO3315,Human-Computer Interaction,University of Sydney,NSW
DATA3406,Human-in-the-Loop Data Analytics,University of Sydney,NSW
GLOH5124,Humanitarian Crises and Refugee Health,University of Sydney,NSW
CIVL3310,Humanitarian Engineering,University of Sydney,NSW
CIVL9310,Humanitarian Engineering,University of Sydney,NSW
MRTY5135,Hybrid Imaging A,University of Sydney,NSW
CIVL3614,Hydrology,University of Sydney,NSW
CIVL9614,Hydrology,University of Sydney,NSW
NURS5006,"Illness, Experience and Nursing Care",University of Sydney,NSW
MRTY2103,Image Optimisation and Processing,University of Sydney,NSW
SURG5011,Imaging Surgical Patients,University of Sydney,NSW
MRTY1037,Imaging Technology 1,University of Sydney,NSW
MRTY2107,Imaging Technology 2,University of Sydney,NSW
MRTY3119,Imaging Through the Lifespan,University of Sydney,NSW
LAWS6195,Immigration and Labour Law,University of Sydney,NSW
IMMU2011,Immunobiology,University of Sydney,NSW
IMMU2911,Immunobiology (Advanced),University of Sydney,NSW
PHAR5723,Immunology and Cancer,University of Sydney,NSW
IMMU3551,Immunology Exchange,University of Sydney,NSW
IMMU2553,Immunology Exchange,University of Sydney,NSW
IMMU3552,Immunology Exchange,University of Sydney,NSW
IMMU2552,Immunology Exchange,University of Sydney,NSW
IMMU2551,Immunology Exchange,University of Sydney,NSW
IMMU4011,Immunology Honours A,University of Sydney,NSW
IMMU4012,Immunology Honours B,University of Sydney,NSW
IMMU4013,Immunology Honours C,University of Sydney,NSW
IMMU4014,Immunology Honours D,University of Sydney,NSW
IMMU3202,Immunology in Human Disease,University of Sydney,NSW
IMMU3903,Immunology in Human Disease (Advanced),University of Sydney,NSW
DENT5027,Implant Advanced Procedures,University of Sydney,NSW
DENT5023,Implant Clinical Procedures 1,University of Sydney,NSW
DENT5024,Implant Clinical Procedures 2,University of Sydney,NSW
DENT5020,Implant Patient Selection,University of Sydney,NSW
DENT5025,Implant Surgery - Prosthodontics 1,University of Sydney,NSW
DENT5026,Implant Surgery - Prosthodontics 2,University of Sydney,NSW
DENT5021,Implant Treatment Planning 1,University of Sydney,NSW
DENT5022,Implant Treatment Planning 2,University of Sydney,NSW
DENT5408,Implant-related Surgery 2A,University of Sydney,NSW
DENT5411,Implant-related Surgery 2B,University of Sydney,NSW
OCCP5240,Implementing Skills in OT Prof Practice,University of Sydney,NSW
GDMP2025,Independent Learning Activity,University of Sydney,NSW
SCLG6905,Independent Research Project,University of Sydney,NSW
LAWS6147,Independent Research Project,University of Sydney,NSW
LAWS5360,Independent Research Project,University of Sydney,NSW
PAED5004,Independent Studies,University of Sydney,NSW
PAIN5022,Independent Studies in Pain,University of Sydney,NSW
ANTH3618,Indigenous Australians Today,University of Sydney,NSW
LAWS5211,Indigenous Engagement,University of Sydney,NSW
LAWS3511,Indigenous Engagement,University of Sydney,NSW
INDG2001,Indigenous Land and Culture,University of Sydney,NSW
NURS2008,"Indigenous People, Health and Care",University of Sydney,NSW
LAWS3435,Indigenous Peoples and Public Law,University of Sydney,NSW
LAWS5135,Indigenous Peoples and Public Law,University of Sydney,NSW
SLSS2604,Indigenous Social and Legal Justice,University of Sydney,NSW
INDG3001,Indigenous Studies Methodologies,University of Sydney,NSW
INDG2004,Indigenous Wellbeing,University of Sydney,NSW
PERF5032,Individual Project 1,University of Sydney,NSW
PERF5033,Individual Project 2,University of Sydney,NSW
INMS3608,Indonesia in Search of Modernity,University of Sydney,NSW
INMS1101,Indonesian 1A,University of Sydney,NSW
INMS1102,Indonesian 1B,University of Sydney,NSW
INMS2601,Indonesian 2A,University of Sydney,NSW
INMS2602,Indonesian 2B,University of Sydney,NSW
INMS3601,Indonesian 3A,University of Sydney,NSW
INMS3602,Indonesian 3B,University of Sydney,NSW
INMS4011,Indonesian and Malay Studies Honours A,University of Sydney,NSW
INMS4012,Indonesian and Malay Studies Honours B,University of Sydney,NSW
INMS4013,Indonesian and Malay Studies Honours C,University of Sydney,NSW
INMS4014,Indonesian and Malay Studies Honours D,University of Sydney,NSW
INMS4111,Indonesian Studies Honours Thesis 1,University of Sydney,NSW
INMS4112,Indonesian Studies Honours Thesis 2,University of Sydney,NSW
DESC9201,Indoor Environmental Quality (IEQ),University of Sydney,NSW
PHYS4801,Industrial Ecology,University of Sydney,NSW
ECOS3005,Industrial Organisation,University of Sydney,NSW
WORK6012,Industrial Relations Policy,University of Sydney,NSW
PCOL5103,Industrial Therapeutics (Project),University of Sydney,NSW
HSTY3998,Industry and Community Project,University of Sydney,NSW
HBRW3998,Industry and Community Project,University of Sydney,NSW
ECON3998,Industry and Community Project,University of Sydney,NSW
INDG3998,Industry and Community Project,University of Sydney,NSW
GRKA3998,Industry and Community Project,University of Sydney,NSW
GRMN3998,Industry and Community Project,University of Sydney,NSW
FRNC3998,Industry and Community Project,University of Sydney,NSW
PRFM3998,Industry and Community Project,University of Sydney,NSW
SLSS3998,Industry and Community Project,University of Sydney,NSW
SCLG3998,Industry and Community Project,University of Sydney,NSW
USSC3998,Industry and Community Project,University of Sydney,NSW
PHIL3998,Industry and Community Project,University of Sydney,NSW
INMS3998,Industry and Community Project,University of Sydney,NSW
LATN3998,Industry and Community Project,University of Sydney,NSW
ITLN3998,Industry and Community Project,University of Sydney,NSW
KRNS3998,Industry and Community Project,University of Sydney,NSW
RLST3998,Industry and Community Project,University of Sydney,NSW
MGRK3998,Industry and Community Project,University of Sydney,NSW
INGS3998,Industry and Community Project,University of Sydney,NSW
BBCL3998,Industry and Community Project,University of Sydney,NSW
ARHT3998,Industry and Community Project,University of Sydney,NSW
ARCO3998,Industry and Community Project,University of Sydney,NSW
ANHS3998,Industry and Community Project,University of Sydney,NSW
CAEL3998,Industry and Community Project,University of Sydney,NSW
MECO3998,Industry and Community Project,University of Sydney,NSW
LNGS3998,Industry and Community Project,University of Sydney,NSW
CHNS3998,Industry and Community Project,University of Sydney,NSW
JPNS3998,Industry and Community Project,University of Sydney,NSW
JCTC3998,Industry and Community Project,University of Sydney,NSW
ARIN3998,Industry and Community Project,University of Sydney,NSW
ANTH3998,Industry and Community Project,University of Sydney,NSW
ASNS3998,Industry and Community Project,University of Sydney,NSW
ACCT3400,Industry and Community Project,University of Sydney,NSW
ARCH4108,Industry and Community Project Unit A,University of Sydney,NSW
ARCH4109,Industry and Community Project Unit B,University of Sydney,NSW
ENGG3800,Industry and Community Projects,University of Sydney,NSW
PERF3640,Industry and Community Projects,University of Sydney,NSW
LAWS3510,Industry and Community Projects,University of Sydney,NSW
LAWS5210,Industry and Community Projects,University of Sydney,NSW
ARCH3108,Industry and Community Projects,University of Sydney,NSW
FASS3333,Industry or Community Project,University of Sydney,NSW
BUSS6500,Industry Placement,University of Sydney,NSW
BUSS2200,Industry Self-Sourced Placement,University of Sydney,NSW
BUSS6514,Industry Self-Sourced Placement,University of Sydney,NSW
ECOP2616,Inequality and Distribution,University of Sydney,NSW
DATA1002,Informatics: Data and Computation,University of Sydney,NSW
DATA1902,Informatics: Data and Computation (Advanced),University of Sydney,NSW
INFS3110,Information Systems for Accountants,University of Sydney,NSW
COMP5707,Information Technology Capstone A,University of Sydney,NSW
COMP5703,Information Technology Capstone Project,University of Sydney,NSW
COMP5705,Information Technology Short Project,University of Sydney,NSW
EDMT6630,Information Technology: Secondary School,University of Sydney,NSW
DECO3100,Information Visualisation Design Studio,University of Sydney,NSW
DECO3101,Innovation Design Studio,University of Sydney,NSW
ENGG4061,Innovation/Technology Commercialisation,University of Sydney,NSW
FASS5001,"Innovation: Past, Present, Future",University of Sydney,NSW
EDPC5023,Innovations in Learning Tech and Practice,University of Sydney,NSW
LAWS3445,Insolvency Law,University of Sydney,NSW
LAWS5145,Insolvency Law,University of Sydney,NSW
AMME9700,Instrumentation,University of Sydney,NSW
AMME2700,Instrumentation,University of Sydney,NSW
CMPN1611,Instrumentation and Orchestration,University of Sydney,NSW
LAWS5203,Insurance Law and Risk,University of Sydney,NSW
LAWS3503,Insurance Law and Risk,University of Sydney,NSW
DENT3030,Integrated Clinical Dentistry 1,University of Sydney,NSW
DENT3230,Integrated Clinical Dentistry 2,University of Sydney,NSW
SDDM5315,Integrated Clinical Dentistry A1,University of Sydney,NSW
SDDM5325,Integrated Clinical Dentistry A2,University of Sydney,NSW
SDDM5415,Integrated Clinical Dentistry A3,University of Sydney,NSW
SDDM5425,Integrated Clinical Dentistry A4,University of Sydney,NSW
SDDM5316,Integrated Clinical Dentistry B1,University of Sydney,NSW
SDDM5326,Integrated Clinical Dentistry B2,University of Sydney,NSW
SDDM5416,Integrated Clinical Dentistry B3,University of Sydney,NSW
SDDM5426,Integrated Clinical Dentistry B4,University of Sydney,NSW
SDDM5317,Integrated Clinical Dentistry C1,University of Sydney,NSW
SDDM5327,Integrated Clinical Dentistry C2,University of Sydney,NSW
SDDM5417,Integrated Clinical Dentistry C3,University of Sydney,NSW
SDDM5427,Integrated Clinical Dentistry C4,University of Sydney,NSW
PMGT5889,Integrated Cost and Scheduling Control,University of Sydney,NSW
PHAR4812,Integrated Dispensing Practice,University of Sydney,NSW
ENGG3111,Integrated Engineering 3,University of Sydney,NSW
ENGG4111,Integrated Engineering 4,University of Sydney,NSW
SDDM5111,Integrated Life Sciences 1,University of Sydney,NSW
SDDM5121,Integrated Life Sciences 2,University of Sydney,NSW
SDDM5211,Integrated Life Sciences 3,University of Sydney,NSW
SDDM5221,Integrated Life Sciences 4,University of Sydney,NSW
ORHL3102,Integrated Oral Health Clinical Practice I,University of Sydney,NSW
ORHL3202,Integrated Oral Health Clinical Practice II,University of Sydney,NSW
PHSI2008,Integrated Physiology,University of Sydney,NSW
PHSI2908,Integrated Physiology (Advanced),University of Sydney,NSW
PHAR5716,Integrated Primary Healthcare 1,University of Sydney,NSW
PHAR5717,Integrated Primary Healthcare 2,University of Sydney,NSW
ARCH9093,Integrated Urbanism Studio,University of Sydney,NSW
CLAW2209,Intellectual Property for Business,University of Sydney,NSW
ELEC5208,Intelligent Electricity Networks,University of Sydney,NSW
AVBS3008,Intensive Animal Industries,University of Sydney,NSW
VETS6312,Intensive Animal Practice,University of Sydney,NSW
NURS5055,Intensive Care Nursing Practice,University of Sydney,NSW
DECO2200,Interaction Design Studio,University of Sydney,NSW
CMPN3634,Interactive Media and Sound Installations,University of Sydney,NSW
DECO3200,Interactive Product Design Studio,University of Sydney,NSW
OLET1309,Interactive Web Pages with JavaScript,University of Sydney,NSW
EDUP2009,Intercultural Understanding in HSIE K-6,University of Sydney,NSW
PHAR4820,Interdisciplinary Health Project,University of Sydney,NSW
SPAN3999,Interdisciplinary Impact,University of Sydney,NSW
ECOP3999,Interdisciplinary Impact,University of Sydney,NSW
HSTY3999,Interdisciplinary Impact,University of Sydney,NSW
HBRW3999,Interdisciplinary Impact,University of Sydney,NSW
ECON3999,Interdisciplinary Impact,University of Sydney,NSW
INDG3999,Interdisciplinary Impact,University of Sydney,NSW
GRKA3999,Interdisciplinary Impact,University of Sydney,NSW
GRMN3999,Interdisciplinary Impact,University of Sydney,NSW
EDUF3999,Interdisciplinary Impact,University of Sydney,NSW
FRNC3999,Interdisciplinary Impact,University of Sydney,NSW
FASS3999,Interdisciplinary Impact,University of Sydney,NSW
SLSS3999,Interdisciplinary Impact,University of Sydney,NSW
SCLG3999,Interdisciplinary Impact,University of Sydney,NSW
USSC3999,Interdisciplinary Impact,University of Sydney,NSW
PHIL3999,Interdisciplinary Impact,University of Sydney,NSW
INMS3999,Interdisciplinary Impact,University of Sydney,NSW
MGRK3999,Interdisciplinary Impact,University of Sydney,NSW
ITLN3999,Interdisciplinary Impact,University of Sydney,NSW
KRNS3999,Interdisciplinary Impact,University of Sydney,NSW
RLST3999,Interdisciplinary Impact,University of Sydney,NSW
INGS3999,Interdisciplinary Impact,University of Sydney,NSW
BBCL3999,Interdisciplinary Impact,University of Sydney,NSW
ARHT3999,Interdisciplinary Impact,University of Sydney,NSW
ARCO3999,Interdisciplinary Impact,University of Sydney,NSW
ANHS3999,Interdisciplinary Impact,University of Sydney,NSW
CAEL3999,Interdisciplinary Impact,University of Sydney,NSW
MECO3999,Interdisciplinary Impact,University of Sydney,NSW
LNGS3999,Interdisciplinary Impact,University of Sydney,NSW
CHNS3999,Interdisciplinary Impact,University of Sydney,NSW
JPNS3999,Interdisciplinary Impact,University of Sydney,NSW
JCTC3999,Interdisciplinary Impact,University of Sydney,NSW
ARIN3999,Interdisciplinary Impact,University of Sydney,NSW
ANTH3999,Interdisciplinary Impact,University of Sydney,NSW
ASNS3999,Interdisciplinary Impact,University of Sydney,NSW
ARBC3999,Interdisciplinary Impact,University of Sydney,NSW
CSCD5071,Interdisciplinary Practice: Complex Cases,University of Sydney,NSW
LAWS3508,Interdisciplinary Project,University of Sydney,NSW
LAWS5208,Interdisciplinary Project,University of Sydney,NSW
ARBC2613,Intermediate Arabic 2A,University of Sydney,NSW
CSCD3078,Intermediate Clinic 1: Adult,University of Sydney,NSW
CSCD3077,Intermediate Clinic 1: Child,University of Sydney,NSW
CSCD3087,Intermediate Clinic 1H: Adult,University of Sydney,NSW
CSCD3083,Intermediate Clinic 2: Adult and Community,University of Sydney,NSW
CSCD3084,Intermediate Clinic 2: Child and Community,University of Sydney,NSW
CSCD3089,Intermediate Clinic 2H:Child and Community,University of Sydney,NSW
ACCT6001,Intermediate Financial Reporting,University of Sydney,NSW
GRKA2601,Intermediate Greek 2,University of Sydney,NSW
LATN2600,Intermediate Latin 1,University of Sydney,NSW
LATN2601,Intermediate Latin 2,University of Sydney,NSW
ECOS2902,Intermediate Macroeconomics Honours,University of Sydney,NSW
ECOS2001,Intermediate Microeconomics,University of Sydney,NSW
DENT5168,Intermediate Orthodontic Theory,University of Sydney,NSW
DENT5202,Internal and General Medicine 1A,University of Sydney,NSW
DENT5208,Internal and General Medicine 2A,University of Sydney,NSW
DENT5211,Internal and General Medicine 2B,University of Sydney,NSW
DENT5214,Internal and General Medicine 3A,University of Sydney,NSW
DENT5217,Internal and General Medicine 3B,University of Sydney,NSW
DENT5120,Internal and General Medicine Level 1A,University of Sydney,NSW
DENT5123,Internal and General Medicine Level 2A,University of Sydney,NSW
DENT5126,Internal and General Medicine Level 3A,University of Sydney,NSW
ACCT6002,International Accounting,University of Sydney,NSW
MKTG6013,International and Global Marketing,University of Sydney,NSW
INGS1003,International and Global Studies,University of Sydney,NSW
BUSS4512,International Business Honours A,University of Sydney,NSW
LAWS3437,International Commercial Arbitration,University of Sydney,NSW
LAWS5137,International Commercial Arbitration,University of Sydney,NSW
LAWS6060,International Commercial Arbitration,University of Sydney,NSW
ACCT3031,International Corporate Governance,University of Sydney,NSW
EDUF3027,International Education,University of Sydney,NSW
ENGG5215,International Eng Strategy and Operations,University of Sydney,NSW
BUSS6206,International Exchange Program,University of Sydney,NSW
BUSS9212,International Exchange Program,University of Sydney,NSW
BUSS6146,International Exchange Program,University of Sydney,NSW
BUSS6218,International Exchange Program,University of Sydney,NSW
BUSS6124,International Exchange Program,University of Sydney,NSW
BUSS6126,International Exchange Program,University of Sydney,NSW
BUSS9126,International Exchange Program,University of Sydney,NSW
BUSS6106,International Exchange Program,University of Sydney,NSW
BUSS9112,International Exchange Program,University of Sydney,NSW
BUSS6212,International Exchange Program,University of Sydney,NSW
BUSS6236,International Exchange Program,University of Sydney,NSW
BUSS9218,International Exchange Program,University of Sydney,NSW
BUSS6224,International Exchange Program,University of Sydney,NSW
BUSS9224,International Exchange Program,University of Sydney,NSW
BUSS6116,International Exchange Program,University of Sydney,NSW
BUSS9124,International Exchange Program,University of Sydney,NSW
BUSS6216,International Exchange Program,University of Sydney,NSW
BUSS6112,International Exchange Program,University of Sydney,NSW
BUSS9146,International Exchange Program,University of Sydney,NSW
BUSS9246,International Exchange Program,University of Sydney,NSW
BUSS6136,International Exchange Program,University of Sydney,NSW
BUSS9206,International Exchange Program,University of Sydney,NSW
BUSS9116,International Exchange Program,University of Sydney,NSW
BUSS9106,International Exchange Program,University of Sydney,NSW
BUSS9226,International Exchange Program,University of Sydney,NSW
BUSS6118,International Exchange Program,University of Sydney,NSW
EDUF3038,International Experience,University of Sydney,NSW
GLOH5303,International Field Placement,University of Sydney,NSW
ARCH9091,International Field Trip,University of Sydney,NSW
ECON6031,International Finance and Globalisation,University of Sydney,NSW
CLAW6031,International Financial Crime,University of Sydney,NSW
WORK3201,International Human Resource Management,University of Sydney,NSW
LAWS6161,International Human Rights,University of Sydney,NSW
LAWS3434,International Human Rights Law,University of Sydney,NSW
LAWS5134,International Human Rights Law,University of Sydney,NSW
WORK6018,International Industrial Relations,University of Sydney,NSW
LAWS6343,International Law and Technology,University of Sydney,NSW
LAWS6243,International Law I,University of Sydney,NSW
LAWS6167,International Law II,University of Sydney,NSW
LAWS6184,International Law Research Project A,University of Sydney,NSW
LAWS6185,International Law Research Project B,University of Sydney,NSW
ECOS3007,International Macroeconomics,University of Sydney,NSW
MKTG3116,International Marketing,University of Sydney,NSW
MECO6926,International Media Practice,University of Sydney,NSW
ECON6008,International Money and Finance,University of Sydney,NSW
LAWS3489,International Moot,University of Sydney,NSW
LAWS5189,International Moot,University of Sydney,NSW
PMGT3857,International Project Management,University of Sydney,NSW
PMGT6888,International Project Study Tour,University of Sydney,NSW
ECON6023,International Trade,University of Sydney,NSW
ECOP6010,International Trade Regulation,University of Sydney,NSW
ARIN6902,Internet Cultures and Governance,University of Sydney,NSW
ELEC9609,Internet Software Platforms,University of Sydney,NSW
ARIN2610,Internet Transformations,University of Sydney,NSW
FMBA5014,Internship,University of Sydney,NSW
ARTS2600,Internship 1,University of Sydney,NSW
FASS3000,Internship for Credit,University of Sydney,NSW
USSC6205,Internship Project,University of Sydney,NSW
NURS5065,Interpersonal Mental Health Nursing,University of Sydney,NSW
LAWS3443,Interpretation,University of Sydney,NSW
LAWS5143,Interpretation,University of Sydney,NSW
CLTR5002,Interpretation of Trial Analyses,University of Sydney,NSW
NURS5100,Interprofessional Engagement With Families,University of Sydney,NSW
NURS5101,Interprofessional Open Dialogue,University of Sydney,NSW
AMED3002,Interrogating Biomedical and Health Data,University of Sydney,NSW
MATH1115,Interrogating Data,University of Sydney,NSW
NURS1005,Interruptions to Normal Physiology,University of Sydney,NSW
AERO1400,Intro to Aircraft Construction and Design,University of Sydney,NSW
LAWS2012,Intro to Property and Commercial Law,University of Sydney,NSW
LAWS5008,Intro to Property and Commercial Law,University of Sydney,NSW
BIOL2010,Intro to Tropical Wildlife Biology,University of Sydney,NSW
BIOL2910,Intro to Tropical Wildlife Biology (Adv),University of Sydney,NSW
AERO1560,Introduction to Aerospace Engineering,University of Sydney,NSW
GRKA1600,Introduction to Ancient Greek 1,University of Sydney,NSW
GRKA1601,Introduction to Ancient Greek 2,University of Sydney,NSW
COMP3308,Introduction to Artificial Intelligence,University of Sydney,NSW
COMP3608,Introduction to Artificial Intelligence (Adv),University of Sydney,NSW
ASNS1601,Introduction to Asian Cultures,University of Sydney,NSW
AMME5790,Introduction to Biomechatronics,University of Sydney,NSW
AMME8790,Introduction to Biomechatronics,University of Sydney,NSW
MATH1111,Introduction to Calculus,University of Sydney,NSW
CHNG1108,Introduction to Chemical Engineering,University of Sydney,NSW
CHNS2004,Introduction to Chinese Literature,University of Sydney,NSW
CIVL1900,Introduction to Civil Engineering,University of Sydney,NSW
ELEC1601,Introduction to Computer Systems,University of Sydney,NSW
MUSC2653,Introduction to Digital Music Techniques,University of Sydney,NSW
ECMT1020,Introduction to Econometrics,University of Sydney,NSW
ECMT1010,Introduction to Economic Statistics,University of Sydney,NSW
ENGG1800,Introduction to Engineering Disciplines,University of Sydney,NSW
BETH5101,Introduction to Ethical Reasoning,University of Sydney,NSW
GEOS1003,Introduction to Geology,University of Sydney,NSW
GEOS1903,Introduction to Geology (Advanced),University of Sydney,NSW
INFO2150,Introduction to Health Data Science,University of Sydney,NSW
BETH5208,Introduction to Human Research Ethics,University of Sydney,NSW
INDG1001,Introduction to Indigenous Cultures,University of Sydney,NSW
INDG1002,Introduction to Indigenous History,University of Sydney,NSW
LAWS5141,Introduction to Islamic Law,University of Sydney,NSW
LAWS3441,Introduction to Islamic Law,University of Sydney,NSW
LATN1600,Introduction to Latin 1,University of Sydney,NSW
LATN1601,Introduction to Latin 2,University of Sydney,NSW
MATH1014,Introduction to Linear Algebra,University of Sydney,NSW
BIOL2028,Introduction to Marine Field Ecology,University of Sydney,NSW
BIOL2928,Introduction to Marine Field Ecology Adv,University of Sydney,NSW
BMET5962,Introduction to Mechanobiology,University of Sydney,NSW
MTRX1705,Introduction to Mechatronic Design,University of Sydney,NSW
MTRX1701,Introduction to Mechatronic Engineering,University of Sydney,NSW
MECO1004,Introduction to Media Production,University of Sydney,NSW
MECO1001,Introduction to Media Studies,University of Sydney,NSW
NURS5081,Introduction to Nursing Practice,University of Sydney,NSW
DENT5402,Introduction to Oral Implants 1A,University of Sydney,NSW
DENT5405,Introduction to Oral Implants 1B,University of Sydney,NSW
DENT5162,Introduction to Orthodontic Theory,University of Sydney,NSW
OCCP5237,Introduction to OT Theory and Practice,University of Sydney,NSW
PAIN5001,Introduction to Pain Management,University of Sydney,NSW
NURS2001,Introduction to Pharmacology,University of Sydney,NSW
COMP9001,Introduction to Programming,University of Sydney,NSW
INFO1110,Introduction to Programming,University of Sydney,NSW
INFO1910,Introduction to Programming (Advanced),University of Sydney,NSW
ENGG1850,Introduction to Project Management,University of Sydney,NSW
BETH5206,Introduction to Public Health Ethics,University of Sydney,NSW
SLEE5101,Introduction to Sleep Medicine,University of Sydney,NSW
SLSS1001,Introduction to Socio-Legal Studies,University of Sydney,NSW
SCLG1001,Introduction to Sociology 1,University of Sydney,NSW
SCLG1002,Introduction to Sociology 2,University of Sydney,NSW
STAT5002,Introduction to Statistics,University of Sydney,NSW
ARCH9100,Introduction to Urban Design,University of Sydney,NSW
SEXH5401,Introduction: Sexual and Reproductive Health,University of Sydney,NSW
PUBH5215,Introductory Analysis of Linked Data,University of Sydney,NSW
ARBC1611,Introductory Arabic 1A,University of Sydney,NSW
ARBC1612,Introductory Arabic 1B,University of Sydney,NSW
PUBH5018,Introductory Biostatistics,University of Sydney,NSW
CIVL2611,Introductory Fluid Mechanics,University of Sydney,NSW
FRNC1601,Introductory French 1,University of Sydney,NSW
FRNC2603,Introductory French 3,University of Sydney,NSW
FRNC3605,Introductory French 5,University of Sydney,NSW
FRNC3606,Introductory French 6,University of Sydney,NSW
GEOS1902,Introductory Geography (Advanced),University of Sydney,NSW
PHIL1012,Introductory Logic,University of Sydney,NSW
ECON1002,Introductory Macroeconomics,University of Sydney,NSW
ECON1001,Introductory Microeconomics,University of Sydney,NSW
CSCD2064,Introductory Practice 1: Clinical,University of Sydney,NSW
CSCD2065,Introductory Practice 1: Community,University of Sydney,NSW
CSCD2066,Introductory Practice 2: Clinical,University of Sydney,NSW
CSCD2067,Introductory Practice 2: Community,University of Sydney,NSW
PHAR5711,Introductory Professional Practice,University of Sydney,NSW
AVBS2001,Introductory Veterinary Pathogenesis,University of Sydney,NSW
ELEC5518,IoT for Critical Infrastructures,University of Sydney,NSW
LAWS3479,IP: Trademarks and Patents,University of Sydney,NSW
LAWS5179,IP: Trademarks and Patents,University of Sydney,NSW
WORK3600,IR and HRM in Practice,University of Sydney,NSW
WORK2203,IR Policy and Processes,University of Sydney,NSW
JCTC3001,Israel in the Modern Middle East,University of Sydney,NSW
HBRW3613,Israeli Culture as Reflected in Text,University of Sydney,NSW
MECO3605,Issues in Global and Digital Media,University of Sydney,NSW
ARHT3636,Issues in Indigenous Art,University of Sydney,NSW
PAIN5006,"Issues, Controversies in Pain Management",University of Sydney,NSW
INFO5010,IT Advanced Topic A,University of Sydney,NSW
INFO5011,IT Advanced Topic B,University of Sydney,NSW
COMP5709,IT Capstone Project - Individual,University of Sydney,NSW
INFO9003,IT for Health Professionals,University of Sydney,NSW
EDUP4067,IT in the Primary Classroom B,University of Sydney,NSW
INFO5993,IT Research Methods,University of Sydney,NSW
COMP5702,IT Research Project A,University of Sydney,NSW
COMP5704,IT Research Project B,University of Sydney,NSW
INFO4991,IT Research Thesis A,University of Sydney,NSW
INFO4992,IT Research Thesis B,University of Sydney,NSW
INFO1911,IT Special Project 1A,University of Sydney,NSW
INFO1912,IT Special Project 1B,University of Sydney,NSW
INFO2911,IT Special Project 2A,University of Sydney,NSW
INFO2912,IT Special Project 2B,University of Sydney,NSW
INFO3911,IT Special Project 3A,University of Sydney,NSW
INFO3912,IT Special Project 3B,University of Sydney,NSW
ITLN1611,Italian 1,University of Sydney,NSW
ITLN1612,Italian 2,University of Sydney,NSW
ITLN2612,Italian 4,University of Sydney,NSW
ITLN2631,Italian 5,University of Sydney,NSW
ITLN2632,Italian 6,University of Sydney,NSW
ITLN3611,Italian 7,University of Sydney,NSW
ITLN3612,Italian 8,University of Sydney,NSW
ITLN3631,Italian 9,University of Sydney,NSW
VSAO1211,Italian Essentials for Singers,University of Sydney,NSW
ITLN4011,Italian Honours A,University of Sydney,NSW
ITLN4012,Italian Honours B,University of Sydney,NSW
ITLN4013,Italian Honours C,University of Sydney,NSW
ITLN4014,Italian Honours D,University of Sydney,NSW
ITLN4111,Italian Studies Honours Thesis 1,University of Sydney,NSW
