code,title,uni,state
CSCD3078,Intermediate Clinic 1: Adult,University of Sydney,NSW
CSCD3082,"Phonology, Language and Literacy",University of Sydney,NSW
CSCD3083,Intermediate Clinic 2: Adult and Community,University of Sydney,NSW
CSCD3084,Intermediate Clinic 2: Child and Community,University of Sydney,NSW
CSCD3085,Speech Pathology Research Methods,University of Sydney,NSW
CSCD3089,Intermediate Clinic 2H:Child and Community,University of Sydney,NSW
CSCD3090,Audiology 2,University of Sydney,NSW
CSCD3091,Fieldwork,University of Sydney,NSW
CSCD3094,Audiology 2,University of Sydney,NSW
CSCD4051,Evidence Based Practice for SP,University of Sydney,NSW
CSCD4052,Professional Issues,University of Sydney,NSW
CSCD4053,Advanced Practice A: Clinical,University of Sydney,NSW
CSCD4054,Advanced Practice A: Community,University of Sydney,NSW
CSCD4059,Advanced Practice B: Clinical,University of Sydney,NSW
CSCD4060,Advanced Practice B: Community,University of Sydney,NSW
CSCD4061,Advanced Practice H: Clinical,University of Sydney,NSW
CSCD4062,Advanced Practice H: Community,University of Sydney,NSW
CSCD5060,Language 1: Developmental Disorder,University of Sydney,NSW
CSCD5061,Speech 1: Phonological Impairment,University of Sydney,NSW
CSCD5062,Voice and Resonance Impairment,University of Sydney,NSW
CSCD5063,Clinical Practice 1,University of Sydney,NSW
CSCD5064,Language 2: Literacy and Language,University of Sydney,NSW
CSCD5065,Speech 2: Stuttering and Motor Speech,University of Sydney,NSW
CSCD5066,Feeding and Swallowing Across the Lifespan,University of Sydney,NSW
CSCD5067,Clinical Practice 2,University of Sydney,NSW
CSCD5068,Audiology and Aural Habilitation,University of Sydney,NSW
CSCD5069,Functional Communication in Disabililty,University of Sydney,NSW
CSCD5071,Interdisciplinary Practice: Complex Cases,University of Sydney,NSW
CSCD5074,SLP Clinical Research and Leadership,University of Sydney,NSW
CSCD5075,Language 3 Aphasia and Cognitive Impairment,University of Sydney,NSW
CSYS5010,Introduction to Complex Systems,University of Sydney,NSW
CSYS5020,Interdependent Civil Systems,University of Sydney,NSW
CSYS5030,Information Theory and Self-Organisation,University of Sydney,NSW
CSYS5040,Criticality in Dynamical Systems,University of Sydney,NSW
DAAE1001,Living Cities,University of Sydney,NSW
DAAE2001,Australian Architecture,University of Sydney,NSW
DAAE2002,"Architecture, Place and Society",University of Sydney,NSW
DAAE2008,Innovative Building Structures,University of Sydney,NSW
DAAE3001,Sustainable Architectural Practice,University of Sydney,NSW
DATA1001,Foundations of Data Science,University of Sydney,NSW
DATA1002,Informatics: Data and Computation,University of Sydney,NSW
DATA1901,Foundations of Data Science (Adv),University of Sydney,NSW
DATA1902,Informatics: Data and Computation (Advanced),University of Sydney,NSW
DATA2001,Data Science: Big Data and Data Diversity,University of Sydney,NSW
DATA2002,Data Analytics: Learning from Data,University of Sydney,NSW
DATA2901,Big Data and Data Diversity (Advanced),University of Sydney,NSW
DATA2902,Data Analytics: Learning from Data (Adv),University of Sydney,NSW
DATA3404,Data Science Platforms,University of Sydney,NSW
DATA3406,Human-in-the-Loop Data Analytics,University of Sydney,NSW
DATA3888,Data Science Capstone,University of Sydney,NSW
DATA5207,Data Analysis in the Social Sciences,University of Sydney,NSW
DATA5441,Networks and High-dimensional Inference,University of Sydney,NSW
DATA5703,Data Science Capstone Project,University of Sydney,NSW
DATA5710,Applied Statistics for Complex Data,University of Sydney,NSW
DECO1006,Design Process and Methods,University of Sydney,NSW
DECO1008,3D Modelling and Fabrication,University of Sydney,NSW
DECO1012,Design Programming,University of Sydney,NSW
DECO1013,Physical Computing,University of Sydney,NSW
DECO1014,Digital Media Production,University of Sydney,NSW
DECO1015,Visual Communication,University of Sydney,NSW
DECO1016,Web Design and Technologies,University of Sydney,NSW
DECO1017,Principles of Animation,University of Sydney,NSW
DECO2012,Interacting with Sound,University of Sydney,NSW
DECO2014,User Experience Design Studio,University of Sydney,NSW
DECO2015,Design for Innovation,University of Sydney,NSW
DECO2016,Design Thinking,University of Sydney,NSW
DECO2101,Fundamentals of Visual Design,University of Sydney,NSW
DECO2102,Introduction to Web-based Design,University of Sydney,NSW
DECO2103,Architectural Modelling and Prototyping,University of Sydney,NSW
DECO2200,Interaction Design Studio,University of Sydney,NSW
DECO3008,Advanced Design Research Methods,University of Sydney,NSW
DECO3009,Designing for Virtual Reality,University of Sydney,NSW
DECO3100,Information Visualisation Design Studio,University of Sydney,NSW
DECO3101,Innovation Design Studio,University of Sydney,NSW
DECO3200,Interactive Product Design Studio,University of Sydney,NSW
DECO3665,Graduation Show,University of Sydney,NSW
DECO4200,Advanced Project Design Studio,University of Sydney,NSW
DENT3030,Integrated Clinical Dentistry 1,University of Sydney,NSW
DENT5020,Implant Patient Selection,University of Sydney,NSW
DENT5023,Implant Clinical Procedures 1,University of Sydney,NSW
DENT5024,Implant Clinical Procedures 2,University of Sydney,NSW
DENT5026,Implant Surgery - Prosthodontics 2,University of Sydney,NSW
DENT5028,Oral Rehabilitation Clinical,University of Sydney,NSW
DENT5031,Behaviour Management,University of Sydney,NSW
DENT5121,Oral Medicine Level 2A,University of Sydney,NSW
DENT5300,Basic Life Support and Resuscitation A,University of Sydney,NSW
DENT6000,Research Methods in Dentistry,University of Sydney,NSW
DENT6010,Dental Research Studies 1,University of Sydney,NSW
DENT6014,Dental Research Studies 5,University of Sydney,NSW
DENT6211,Perioperative Care 1,University of Sydney,NSW
DENT6382,Foundation: Restorative Dentistry,University of Sydney,NSW
DENT6398,Advanced Clinical Prosthodontics 3A,University of Sydney,NSW
DENT6400,Advanced Clinical Prosthodontics 3C,University of Sydney,NSW
DENT6412,Advanced Clinical Prosthodontics 4A,University of Sydney,NSW
DENT6413,Advanced Clinical Prosthodontics 4B,University of Sydney,NSW
DENT6414,Advanced Clinical Prosthodontics 4C,University of Sydney,NSW
DESA1555,Safety Induction and Competency Unit,University of Sydney,NSW
DESA3004,Architecture and Diagrams,University of Sydney,NSW
DESA3006,Architectural Investigations: Models,University of Sydney,NSW
DESA3008,Architectural Models: Theory and Practice,University of Sydney,NSW
DESA3009,Advanced Fabrication,University of Sydney,NSW
DESA3010,Code to Production,University of Sydney,NSW
DESA3011,Introduction to Building Construction,University of Sydney,NSW
DESA3013,Expanded Colour: From Theory to Application,University of Sydney,NSW
DESA3014,Finding Country,University of Sydney,NSW
DESA9008,Object Design (Material and Light),University of Sydney,NSW
DESA9012,2D Print Processes in Design,University of Sydney,NSW
DESA9013,Arch and Design Material Processes (Casting),University of Sydney,NSW
DESA9014,Arch and Design Material Processes (Ceramics),University of Sydney,NSW
DESC9011,Audio Production,University of Sydney,NSW
DESC9014,Sustainable Construction Technology,University of Sydney,NSW
DESC9015,Building Energy Analysis,University of Sydney,NSW
DESC9067,Mechanical Services,University of Sydney,NSW
DESC9074,Project Management,University of Sydney,NSW
DESC9090,Audio Systems and Measurement,University of Sydney,NSW
DESC9115,Digital Audio Systems,University of Sydney,NSW
DESC9117,Sound Design for New Media,University of Sydney,NSW
DESC9134,Audio and Acoustics Seminar,University of Sydney,NSW
DESC9137,Spatial Audio,University of Sydney,NSW
DESC9138,Architectural and Audio Acoustics,University of Sydney,NSW
DESC9147,Sustainable Building Design Principles,University of Sydney,NSW
DESC9148,Sustainable Building Design Practice,University of Sydney,NSW
DESC9152,Practice of Lighting Design,University of Sydney,NSW
DESC9154,Lighting Design Software,University of Sydney,NSW
DESC9164,Lighting Technologies,University of Sydney,NSW
DESC9166,Photometry and Colorimetry,University of Sydney,NSW
DESC9167,Light and Vision,University of Sydney,NSW
DESC9169,Daylight in Buildings,University of Sydney,NSW
DESC9191,Building Acoustics and Noise Control,University of Sydney,NSW
DESC9194,Asset and Facility Management,University of Sydney,NSW
DESC9195,Building Economics,University of Sydney,NSW
DESC9197,Energy Management and Code Compliance,University of Sydney,NSW
DESC9198,Subjective Analysis in Lighting Design,University of Sydney,NSW
DESC9200,Introduction to Architectural Science,University of Sydney,NSW
DESC9201,Indoor Environmental Quality (IEQ),University of Sydney,NSW
DESC9202,Water Sensitive Design,University of Sydney,NSW
DESC9300,Research in Arch. and Design Science,University of Sydney,NSW
DESC9673,Intelligent Building Control Systems,University of Sydney,NSW
DESC9674,Building Information Management,University of Sydney,NSW
DESC9675,High Performance Facades,University of Sydney,NSW
DESN1000,Principles of Design,University of Sydney,NSW
DESN1001,Design Theory and Culture,University of Sydney,NSW
DESN2000,Programming for Designers,University of Sydney,NSW
DESN3000,Design Thinking for Health and Medicine,University of Sydney,NSW
DESN3001,Health and Medicine Design,University of Sydney,NSW
DESN3002,Experience and Service Design,University of Sydney,NSW
DESN3003,Design for Social Impact,University of Sydney,NSW
DESN9001,Design Practice and Management,University of Sydney,NSW
DESN9002,Designing for the Digital Revolution,University of Sydney,NSW
DESN9003,Strategic Design and Leadership,University of Sydney,NSW
DESN9004,Practices of Design Innovation,University of Sydney,NSW
DESN9100,Major Project Strategic Design,University of Sydney,NSW
DESN9200,Major Project in Design Innovation,University of Sydney,NSW
DESN9201,Design Innovation Catalyst,University of Sydney,NSW
DESN9203,Design Research Project,University of Sydney,NSW
DESN9204,Design Dissertation,University of Sydney,NSW
DRUM1301,Drum Set Ensemble 1,University of Sydney,NSW
DRUM1302,Drum Set Ensemble 2,University of Sydney,NSW
DRUM1601,Drum Set 1,University of Sydney,NSW
DRUM1602,Drum Set 2,University of Sydney,NSW
DVST6901,Development: Civil Society and Wellbeing,University of Sydney,NSW
DVST6902,Development: Communication and Education,University of Sydney,NSW
DVST6904,Rethinking Poverty,University of Sydney,NSW
DVST6905,Development Project Evaluation,University of Sydney,NSW
DVST6906,"Culture, Gender, Health in Development",University of Sydney,NSW
DVST6911,Dissertation Part A,University of Sydney,NSW
DVST6912,Dissertation Part B,University of Sydney,NSW
ECMT1010,Introduction to Economic Statistics,University of Sydney,NSW
ECMT1020,Introduction to Econometrics,University of Sydney,NSW
ECMT2130,Financial Econometrics,University of Sydney,NSW
ECMT2150,Intermediate Econometrics,University of Sydney,NSW
ECMT2160,Econometric Analysis,University of Sydney,NSW
ECMT2950,Intermediate Econometrics - Advanced,University of Sydney,NSW
ECMT3110,Econometric Models and Methods,University of Sydney,NSW
ECMT3120,Applied Econometrics,University of Sydney,NSW
ECMT3130,Forecasting for Economics and Business,University of Sydney,NSW
ECMT3150,The Econometrics of Financial Markets,University of Sydney,NSW
ECMT3160,Statistical Modelling,University of Sydney,NSW
ECMT3170,Computational Econometrics,University of Sydney,NSW
ECMT5001,Principles of Econometrics,University of Sydney,NSW
ECMT6002,Econometric Applications,University of Sydney,NSW
ECMT6003,Applied Business Forecasting,University of Sydney,NSW
ECMT6006,Applied Financial Econometrics,University of Sydney,NSW
ECMT6007,Analysis of Panel Data,University of Sydney,NSW
ECON1001,Introductory Microeconomics,University of Sydney,NSW
ECON1002,Introductory Macroeconomics,University of Sydney,NSW
ECON1003,Quantitative Methods in Economics,University of Sydney,NSW
ECON1005,The Australian Economy,University of Sydney,NSW
ECON1006,The Economics of Everything,University of Sydney,NSW
ECON1040,Principles of Economics,University of Sydney,NSW
ECON3998,Industry and Community Project,University of Sydney,NSW
ECON3999,Interdisciplinary Impact,University of Sydney,NSW
ECON4902,Advanced Macroeconomic Analysis,University of Sydney,NSW
ECON4904,Topics in Labour Economics,University of Sydney,NSW
ECON4905,Topics in Industrial Organisation,University of Sydney,NSW
ECON4906,Topics in Economic Development,University of Sydney,NSW
ECON4907,Classics in History of Economic Thought,University of Sydney,NSW
ECON4910,Topics in Macroeconomic Analysis,University of Sydney,NSW
ECON4914,Microeconometric Modelling,University of Sydney,NSW
ECON4915,Macroeconometric Modelling,University of Sydney,NSW
ECON4954,Topics in Analysis of Panel Data,University of Sydney,NSW
ECON5001,Microeconomic Theory,University of Sydney,NSW
ECON5002,Macroeconomic Theory,University of Sydney,NSW
ECON5004,Communication in Economics,University of Sydney,NSW
ECON5005,Quantitative Tools for Economics,University of Sydney,NSW
ECON5006,Economics of Law and Public Policy,University of Sydney,NSW
ECON5007,The Economics of Financial Markets,University of Sydney,NSW
ECON5008,Behavioural Economics,University of Sydney,NSW
ECON5026,Strategic Business Relationships,University of Sydney,NSW
ECON5040,Microeconomics for Business,University of Sydney,NSW
ECON6001,Microeconomics Analysis 1,University of Sydney,NSW
ECON6002,Macroeconomics Analysis 1,University of Sydney,NSW
ECON6003,Mathematical Methods of Econ Analysis,University of Sydney,NSW
ECON6006,Market Structure and Strategic Behaviour,University of Sydney,NSW
ECON6008,International Money and Finance,University of Sydney,NSW
ECON6009,Economics of the Labour Market,University of Sydney,NSW
ECON6010,Public Economics,University of Sydney,NSW
ECON6016,Trade and Development,University of Sydney,NSW
ECON6018,Environmental Economics,University of Sydney,NSW
ECON6021,Financial Economics,University of Sydney,NSW
ECON6023,International Trade,University of Sydney,NSW
ECON6024,Private Equity,University of Sydney,NSW
ECON6025,Strategic Decision Making,University of Sydney,NSW
ECON6029,Health Economics and Policy Evaluation,University of Sydney,NSW
ECON6031,International Finance and Globalisation,University of Sydney,NSW
ECON6101,Special Topics in Economics 1,University of Sydney,NSW
ECON6903,Topics in Bus. Cycles and Monetary Policy,University of Sydney,NSW
ECON6904,Topics in Labour Economics,University of Sydney,NSW
ECON6905,Topics in Industrial Organisation,University of Sydney,NSW
ECON6906,Topics in Economic Development,University of Sydney,NSW
ECON6907,Topics in History of Economic Thought,University of Sydney,NSW
ECON6909,Topics in Microeconomic Analysis,University of Sydney,NSW
ECON6910,Topics in Macroeconomic Analysis,University of Sydney,NSW
ECON6912,Topics in Empirical Macroeconomics,University of Sydney,NSW
ECON7030,Economics Research Project,University of Sydney,NSW
ECOP1001,Economics as a Social Science,University of Sydney,NSW
ECOP1003,International Economy and Finance,University of Sydney,NSW
ECOP2011,Economic Theories of Modern Capitalism,University of Sydney,NSW
ECOP2012,Social Foundations of Modern Capitalism,University of Sydney,NSW
ECOP2612,Economic Policy in Global Context,University of Sydney,NSW
ECOP2616,Inequality and Distribution,University of Sydney,NSW
ECOP2619,Development in Emerging Economies,University of Sydney,NSW
ECOP3011,Class: Exploring Theory and Method,University of Sydney,NSW
ECOP3015,Political Economy of the Environment,University of Sydney,NSW
ECOP3021,Development and Environment in India,University of Sydney,NSW
ECOP3601,Cycles and Instability,University of Sydney,NSW
ECOP3618,"Neoliberalism: Theory, Practice, Crisis",University of Sydney,NSW
ECOP3911,Theories in Political Economy,University of Sydney,NSW
ECOP3912,Research in Political Economy,University of Sydney,NSW
ECOP3998,Industry and Community Project,University of Sydney,NSW
ECOP3999,Interdisciplinary Impact,University of Sydney,NSW
ECOP4011,Advanced Theory in Political Economy,University of Sydney,NSW
ECOP4012,Advanced Research in Political Economy,University of Sydney,NSW
ECOP4013,Political Economy Honours Thesis 1,University of Sydney,NSW
ECOP4014,Political Economy Honours Thesis 2,University of Sydney,NSW
ECOP6012,Country Risk Analysis,University of Sydney,NSW
ECOP6016,China in the World Economy,University of Sydney,NSW
ECOP6017,Inequality in the Global Economy,University of Sydney,NSW
ECOP6031,Research in Political Economy,University of Sydney,NSW
ECOP6033,Research Project,University of Sydney,NSW
ECOP6101,Core Concepts in Political Economy,University of Sydney,NSW
ECOP6103,Strategic Debates on Economic Change,University of Sydney,NSW
ECOP6108,Economic Management for Sustainability,University of Sydney,NSW
ECOP6115,History of Australian Capitalism,University of Sydney,NSW
ECOP6121,Dissertation Part A,University of Sydney,NSW
ECOP6122,Dissertation Part B,University of Sydney,NSW
ECOP6130,Human Rights and International Development,University of Sydney,NSW
ECOS2001,Intermediate Microeconomics,University of Sydney,NSW
ECOS2002,Intermediate Macroeconomics,University of Sydney,NSW
ECOS2004,Money and Banking,University of Sydney,NSW
ECOS2020,Economic Data Analysis,University of Sydney,NSW
ECOS2025,East Asian Economies,University of Sydney,NSW
ECOS2040,Intermediate Financial Economics,University of Sydney,NSW
ECOS2201,Economics of Competition and Strategy,University of Sydney,NSW
ECOS2307,The European Economy,University of Sydney,NSW
ECOS2901,Intermediate Microeconomics Honours,University of Sydney,NSW
ECOS2902,Intermediate Macroeconomics Honours,University of Sydney,NSW
ECOS2903,Mathematical Economics A,University of Sydney,NSW
ECOS3002,Development Economics,University of Sydney,NSW
ECOS3003,"Hierarchies, Incentives and Firm Structure",University of Sydney,NSW
ECOS3004,History of Economic Thought,University of Sydney,NSW
ECOS3005,Industrial Organisation,University of Sydney,NSW
ECOS3006,International Trade,University of Sydney,NSW
ECOS3007,International Macroeconomics,University of Sydney,NSW
ECOS3008,Labour Economics,University of Sydney,NSW
ECOS3010,Monetary Economics,University of Sydney,NSW
ECOS3011,Public Finance,University of Sydney,NSW
ECOS3012,Strategic Behaviour,University of Sydney,NSW
ECOS3013,Environmental Economics,University of Sydney,NSW
ECOS3015,Law and Economics,University of Sydney,NSW
ECOS3016,Experimental and Behavioural Economics,University of Sydney,NSW
ECOS3017,Health Economics,University of Sydney,NSW
ECOS3018,Economics of Growth,University of Sydney,NSW
ECOS3020,Special Topic in Economics,University of Sydney,NSW
ECOS3021,Business Cycles and Asset Markets,University of Sydney,NSW
ECOS3022,The Economics of Financial Markets,University of Sydney,NSW
ECOS3023,Personnel Economics,University of Sydney,NSW
ECOS3024,Economic History,University of Sydney,NSW
ECOS3025,The Economics of Regulation,University of Sydney,NSW
ECOS3027,Economics of the Family,University of Sydney,NSW
ECOS3028,Macroeconomics of Fiscal Policy,University of Sydney,NSW
ECOS3901,Advanced Microeconomics Honours,University of Sydney,NSW
ECOS3902,Advanced Macroeconomics Honours,University of Sydney,NSW
ECOS3903,Applied Microeconometrics,University of Sydney,NSW
ECOS3904,Applied Macroeconometrics,University of Sydney,NSW
ECOS3997,Interdisciplinary Project in Economics,University of Sydney,NSW
ECOS4202,Advanced Macroeconomic Policy,University of Sydney,NSW
ECOS4206,Economics Project A,University of Sydney,NSW
ECOS4207,Economics Project B,University of Sydney,NSW
ECOS4211,The Economics of Corporate Finance,University of Sydney,NSW
EDEC1005,Introduction to EC Education,University of Sydney,NSW
EDEC1006,Learning through Play in Early Childhood,University of Sydney,NSW
EDEC2005,Ethics and Social Justice in ECE,University of Sydney,NSW
EDEC2006,Language and Communication in EC,University of Sydney,NSW
EDEC2007,Science and Technology in the Early Years,University of Sydney,NSW
EDEC3003,Mathematics in Early Childhood,University of Sydney,NSW
EDEC3007,Infant-Toddler Learning and Development,University of Sydney,NSW
EDEC3008,Professional experience 2,University of Sydney,NSW
EDEC4001,Creating Effective Parent Partnerships,University of Sydney,NSW
EDEC4002,Curriculum in Early Childhood,University of Sydney,NSW
EDEC4003,Professional Experience EC 3,University of Sydney,NSW
EDEC4007,Partnering with Families on the Margins,University of Sydney,NSW
EDEC4008,STEM in Early Childhood,University of Sydney,NSW
EDEC4009,Language and Literacies,University of Sydney,NSW
EDGU1001,"Creativity, Youth Culture and the Arts",University of Sydney,NSW
EDGU1003,Diet and Nutrition for Health and Sport,University of Sydney,NSW
EDGU1004,"Young People, Sex and Sexual Health",University of Sydney,NSW
EDGU1005,Sports Coaching: Theory and Practice,University of Sydney,NSW
EDGU1006,Texts and Expectations,University of Sydney,NSW
EDGU2000,Teaching English Internationally 1,University of Sydney,NSW
EDGU3000,Teaching English Internationally 2,University of Sydney,NSW
EDGU4000,Teaching English for Academic Purposes,University of Sydney,NSW
EDHP1001,Physical Education 1,University of Sydney,NSW
EDHP2001,Physical Education 2,University of Sydney,NSW
EDHP2002,Professional Practice for HPE 1,University of Sydney,NSW
EDHP3001,Physical Education 3,University of Sydney,NSW
EDHP3002,Health Equity Across the Population,University of Sydney,NSW
EDHP4001,Sport Science for HPE 2,University of Sydney,NSW
EDHP4002,Physical Education 4,University of Sydney,NSW
EDMT5001,Children's Literature and Literacy,University of Sydney,NSW
EDMT5003,Commerce Curriculum 1,University of Sydney,NSW
EDMT5006,Science Curriculum 1 Extension,University of Sydney,NSW
EDMT5010,Special and Inclusive Education,University of Sydney,NSW
EDMT5011,Aboriginal Studies Curriculum 1,University of Sydney,NSW
EDMT5531,English 1 K-6,University of Sydney,NSW
EDMT5533,English in Multilingual Classrooms,University of Sydney,NSW
EDMT5534,Human Society and its Environment K-6,University of Sydney,NSW
EDMT5601,The Secondary Teaching Professional,University of Sydney,NSW
EDMT5604,Drama Curriculum 1,University of Sydney,NSW
EDMT5607,English Curriculum 1,University of Sydney,NSW
EDMT5608,Geography Curriculum 1,University of Sydney,NSW
EDMT5609,History Curriculum 1,University of Sydney,NSW
EDMT5611,Languages Curriculum 1,University of Sydney,NSW
EDMT5612,Languages Curriculum 1 (Additional),University of Sydney,NSW
EDMT5613,Mathematics Curriculum 1,University of Sydney,NSW
EDMT5614,Mathematics Curriculum 1 (Extension),University of Sydney,NSW
EDMT5617,Science Curriculum 1,University of Sydney,NSW
EDMT5622,TESOL Curriculum 1,University of Sydney,NSW
EDMT5623,School Psychology 1,University of Sydney,NSW
EDMT5625,Professional Studies 1 (Psychology),University of Sydney,NSW
EDMT5676,"Re-thinking: Students, Teachers, Schools",University of Sydney,NSW
EDMT5679,Aboriginal Education: Secondary Schools,University of Sydney,NSW
EDMT5682,"Science, Technology and Toys K-6",University of Sydney,NSW
EDMT5683,Primary Mathematics 1,University of Sydney,NSW
EDMT5685,Development in the Early Years,University of Sydney,NSW
EDMT5687,Language and Communication in EC,University of Sydney,NSW
EDMT5691,Becoming Mathematical,University of Sydney,NSW
EDMT5692,Health Curriculum 1,University of Sydney,NSW
EDMT5694,Physical Education 1,University of Sydney,NSW
EDMT5700,Music Curriculum 1,University of Sydney,NSW
EDMT5701,Music Curriculum 1 Ext,University of Sydney,NSW
EDMT5702,Music Curriculum 2,University of Sydney,NSW
EDMT5703,Music Curriculum 2 Extension,University of Sydney,NSW
EDMT5704,Play and Pedagogy in Early Childhood,University of Sydney,NSW
EDMT5705,Foundation Studies in ECE,University of Sydney,NSW
EDMT6005,Society and Culture Curriculum 3,University of Sydney,NSW
EDMT6006,Legal Studies Curriculum 3,University of Sydney,NSW
EDMT6007,Conversations about Factual Texts,University of Sydney,NSW
EDMT6008,Digital Media in the Literacy Classroom,University of Sydney,NSW
EDMT6012,Inquiring for Learning,University of Sydney,NSW
EDMT6014,Science Curriculum Elective: Biology,University of Sydney,NSW
EDMT6015,Science Curriculum Elective: Chemistry,University of Sydney,NSW
EDMT6016,Science Curriculum Elective: EES,University of Sydney,NSW
EDMT6017,Science Curriculum Elective: Physics,University of Sydney,NSW
EDMT6018,Teaching Internship,University of Sydney,NSW
EDMT6125,Special Education: Inclusive Schools,University of Sydney,NSW
EDMT6500,Assessing for Learning: Diversity and Equity,University of Sydney,NSW
EDMT6531,English 2 K-6,University of Sydney,NSW
EDMT6533,Programming across the K-6 Curriculum,University of Sydney,NSW
EDMT6604,Drama Curriculum 3,University of Sydney,NSW
EDMT6605,Economics Curriculum 3,University of Sydney,NSW
EDMT6607,English Curriculum 3,University of Sydney,NSW
EDMT6608,Geography Curriculum 3,University of Sydney,NSW
EDMT6609,History Curriculum 3,University of Sydney,NSW
EDMT6611,Languages Curriculum 3,University of Sydney,NSW
EDMT6612,Languages Curriculum 3 (Additional),University of Sydney,NSW
EDMT6613,Mathematics Curriculum 3,University of Sydney,NSW
EDMT6614,Mathematics Curriculum 3 (Extension),University of Sydney,NSW
EDMT6615,Aboriginal Studies Curriculum 3,University of Sydney,NSW
EDMT6622,TESOL Curriculum 3,University of Sydney,NSW
EDMT6623,School Psychology 3,University of Sydney,NSW
EDMT6627,Business Studies Curriculum 3,University of Sydney,NSW
EDMT6628,Primary Mathematics 2,University of Sydney,NSW
EDMT6629,MTeach Professional Experience 2,University of Sydney,NSW
EDMT6630,Information Technology: Secondary School,University of Sydney,NSW
EDMT6633,"Family, Community and Contexts",University of Sydney,NSW
EDMT6634,EC Professional Experience 2,University of Sydney,NSW
EDMT6636,HPE Curriculum and Assessment Studies,University of Sydney,NSW
EDMT6637,Physical Education 3,University of Sydney,NSW
EDMT6639,Music Curriculum 3,University of Sydney,NSW
EDMT6640,Music Curriculum 3 Ext,University of Sydney,NSW
EDPA5001,"Organisational Theory, Managemnt and Admin",University of Sydney,NSW
EDPA5011,Organisational Culture and Change,University of Sydney,NSW
EDPA6015,Leadership and Management,University of Sydney,NSW
EDPC5012,Evaluating Learning Tech. Innovation,University of Sydney,NSW
EDPC5021,Foundations of Learning Sciences,University of Sydney,NSW
EDPC5022,Design for Learning,University of Sydney,NSW
EDPD5001,Students with Special Educational Needs,University of Sydney,NSW
EDPD5005,Communication for Learning,University of Sydney,NSW
EDPD5014,Teaching Learning Difficulties - Basics,University of Sydney,NSW
EDPD6016,Students with Autism and Complex Needs,University of Sydney,NSW
EDPE5001,"Learning, Knowing and Thinking",University of Sydney,NSW
EDPE5011,Motivation for Learning,University of Sydney,NSW
EDPE6016,Adult Learning and Development,University of Sydney,NSW
EDPJ5002,Second Language Acquisition,University of Sydney,NSW
EDPJ5016,Grammar and the Language Classroom,University of Sydney,NSW
EDPJ5018,English for Specific Purposes,University of Sydney,NSW
EDPJ5021,Developments in English Lang Teaching,University of Sydney,NSW
EDPJ5022,Research Methods in Language Studies,University of Sydney,NSW
EDPJ5024,English in Academic Settings,University of Sydney,NSW
EDPJ5025,Bilingual Education,University of Sydney,NSW
EDPK5001,Qualitative Methods,University of Sydney,NSW
EDPK5002,Quantitative Methods,University of Sydney,NSW
EDPK5003,Developing a Research Project,University of Sydney,NSW
EDPL6004,Leadership in Aboriginal Contexts,University of Sydney,NSW
EDPR5001,University Teaching and Learning,University of Sydney,NSW
EDPR5002,Reflection and Practice in University T and L,University of Sydney,NSW
EDPR5003,University Teaching Portfolios,University of Sydney,NSW
EDPR6012,Developing Integ eLearning Env Higher Ed,University of Sydney,NSW
EDPT5002,Understanding Conservation Science,University of Sydney,NSW
EDPT5003,Environmental Education Programs,University of Sydney,NSW
EDPT5004,Conservation Leadership and Change,University of Sydney,NSW
EDPZ5003,Thesis Proposal Writing,University of Sydney,NSW
EDPZ6730,Special Project 1,University of Sydney,NSW
EDSE2003,Literacy and Diversity,University of Sydney,NSW
EDSE3040,Teaching History 1,University of Sydney,NSW
EDSE3041,Teaching Geography 1,University of Sydney,NSW
EDSE3042,Teaching Drama 1,University of Sydney,NSW
EDSE3043,Teaching TESOL 1,University of Sydney,NSW
EDSE3044,Teaching English 1,University of Sydney,NSW
EDSE3045,Teaching Mathematics 1A,University of Sydney,NSW
EDSE3046,Teaching Mathematics 1B,University of Sydney,NSW
EDSE3047,Teaching Languages 1A,University of Sydney,NSW
EDSE3048,Teaching Languages 1B,University of Sydney,NSW
EDSE3050,Teaching Commerce/Economics 1,University of Sydney,NSW
EDSE3051,Teaching Science 1A,University of Sydney,NSW
EDSE3076,Teaching Commerce/Business Studies 1,University of Sydney,NSW
EDSE3078,Teaching Science 1B,University of Sydney,NSW
EDSE3080,Teaching Aboriginal Studies 1,University of Sydney,NSW
EDSE4023,Teaching History 3,University of Sydney,NSW
EDSE4024,Teaching Geography 3,University of Sydney,NSW
EDSE4025,Teaching Drama 3,University of Sydney,NSW
EDSE4026,Teaching TESOL 3,University of Sydney,NSW
EDSE4027,Teaching English 3,University of Sydney,NSW
EDSE4028,Teaching Mathematics 3A,University of Sydney,NSW
EDSE4029,Teaching Mathematics 3B,University of Sydney,NSW
EDSE4030,Teaching Languages 3A,University of Sydney,NSW
EDSE4031,Teaching Languages 3B,University of Sydney,NSW
EDSE4033,Teaching Commerce/Economics 3,University of Sydney,NSW
EDSE4042,Craft Knowledge and Prof Practices 3,University of Sydney,NSW
EDSE4043,Professional Experience B,University of Sydney,NSW
EDSE4045,Teaching Commerce/Business Studies 3,University of Sydney,NSW
EDSE4047,Teaching Science Elective: Biology,University of Sydney,NSW
EDSE4048,Teaching Science Elective: Chemistry,University of Sydney,NSW
EDSE4049,Teaching Science Elective: EES,University of Sydney,NSW
