code,unit,title,major
DRAM1010,2,Elements of Performance,Drama
DRAM1100,2,The Theatre Experience,Drama
DRAM2030,2,Experimentation in 20th Century Theatre,Drama
DRAM2025,2,Major Movements in European Theatre (1500-1800),Drama
DRAM2040,2,Contemporary Theatre & Performance,Drama
DRAM2050,2,Australian Drama,Drama
DRAM2200,2,Live Theatre Production: Performance Creation & Event Management,Drama
DRAM3103,2,Theatre Historiography: Making the Connections,Drama
DRAM3102,2,Playwriting & Dramaturgy: Creative Practice,Drama
DRAM3104,2,"Independent Practice: Secondments, Field Trips, Research",Drama
DRAM3105,2,Directing & Dramaturgy: From History to Workshop,Drama
DRAM1010,2,Elements of Performance,Drama
DRAM1100,2,The Theatre Experience,Drama
DRAM2030,2,Experimentation in 20th Century Theatre,Drama
DRAM2025,2,Major Movements in European Theatre (1500-1800),Drama
DRAM2040,2,Contemporary Theatre & Performance,Drama
DRAM2050,2,Australian Drama,Drama
DRAM2090,2,Ancient Greek and Roman Theatre,Drama
DRAM2200,2,Live Theatre Production: Performance Creation & Event Management,Drama
DRAM2400,2,Performative Communication: Presentation and Public Speaking,Drama
WRIT2120,2,Creative Writing: Screenwriting,Drama
WRIT2250,2,"Writing: Grammar, Syntax, and Style",Drama
DRAM3103,2,Theatre Historiography: Making the Connections,Drama
DRAM3102,2,Playwriting & Dramaturgy: Creative Practice,Drama
DRAM3104,2,"Independent Practice: Secondments, Field Trips, Research",Drama
DRAM3105,2,Directing & Dramaturgy: From History to Workshop,Drama
ENGL1800,2,Literary Classics: Texts and Traditions,English Literature
ENGL1500,2,Contemporary Literature: Reading & Writing,English Literature
ENGL1900,2,The Birth of the Modern: Literature and Thought from 1850 to 1960,English Literature
ENGL2405,2,Thinking about Literature: Criticism and Theory,English Literature
ENGL2040,2,Gothic Fiction,English Literature
ENGL2060,2,Shakespeare and His Contemporaries,English Literature
ENGL2065,2,Jane Austen and her Influence,English Literature
ENGL2070,2,"Contemporary British and American Fiction: Ethics, Politics,and Literature",English Literature
ENGL2440,2,"The Novel: Realism, History, Fiction",English Literature
ENGL2460,2,Poetry: Tradition and Revolution,English Literature
ENGL3100,2,Australian Literature,English Literature
ENGL3500,2,Gender and Textuality,English Literature
ENGL3630,2,Postmodernism: Fiction and Theories,English Literature
ENGL1800,2,Literary Classics: Texts and Traditions,English Literature
ENGL1500,2,Contemporary Literature: Reading & Writing,English Literature
ENGL1900,2,The Birth of the Modern: Literature and Thought from 1850 to 1960,English Literature
ENGL2405,2,Thinking about Literature: Criticism and Theory,English Literature
ENGL2040,2,Gothic Fiction,English Literature
ENGL2060,2,Shakespeare and His Contemporaries,English Literature
ENGL2065,2,Jane Austen and her Influence,English Literature
ENGL2070,2,"Contemporary British and American Fiction: Ethics, Politics,and Literature",English Literature
ENGL2440,2,"The Novel: Realism, History, Fiction",English Literature
ENGL2460,2,Poetry: Tradition and Revolution,English Literature
ENGL3020,2,"Journals, Repositories & Conferences Internship",English Literature
ENGL3030,2,Adaptation: Studies in Transmission Between Cultures and Forms,English Literature
ENGL3100,2,Australian Literature,English Literature
ENGL3500,2,Gender and Textuality,English Literature
ENGL3630,2,Postmodernism: Fiction and Theories,English Literature
HIST1601,2,Turning Points in World History,History
HIST1201,2,The Australian Experience,History
HIST1400,2,The Medieval and Early Modern World,History
HIST2312,2,The History Makers,History
HIST2100,2,"China: From Empire to Republic, 1500-1951",History
HIST2101,2,"Contemporary China: The People's Republic, Hong Kong & Taiwan since 1949",History
HIST2107,2,The Modern Middle East,History
HIST2119,2,"Modern Southeast Asia: Freedom, Power and the State",History
HIST2140,2,Indian History and Religion Study Tour,History
RELN2300,2,"Rituals, Priests & Kings: A History of Hinduism",History
HIST2619,2,Japan and the World,History
HIST2013,2,Medieval Study Tour,History
HIST2411,2,Witchcraft & Demonology in Early Modern Europe & Its Colonies,History
HIST2412,2,The British Isles: 1500-1700,History
HIST2416,2,Medieval Heresy,History
HIST2615,2,Age of Crusades,History
RELN2411,2,Western Religious Thought from the Middle Ages to the Present,History
HIST2211,2,America in Film,History
HIST2245,2,Australians at War,History
HIST2247,2,The Making of Modern Australia: Society & Culture since 1901,History
HIST2407,2,Germany from Bismarck to Hitler (1870-1933),History
HIST2408,2,Germany from Hitler to Reunification (1933-1991),History
HIST2414,2,The Radical Right & Fascism in Europe,History
HIST2417,2,"Imperial Britain: Crisis and Conflict, 1815-1945",History
HIST2707,2,The Anatomy of a Super Power: the US since 1945,History
HIST2030,2,"History of Medicine, Science and the Body",History
HIST2603,2,Sex in History,History
HIST2611,2,"Body, Fashion & Consumption in History",History
WRIT3613,2,History in Action,History
HIST3616,2,History in Popular Culture,History
HIST3301,2,History of Genocide,History
HIST3302,2,The City in History,History
HIST3303,2,Trafficking Bodies from the Ancient World to the Present,History
HIST1201,2,The Australian Experience,History
HIST1400,2,The Medieval and Early Modern World,History
HIST1601,2,Turning Points in World History,History
HIST2312,2,The History Makers,History
HIST2100,2,"China: From Empire to Republic, 1500-1951",History
HIST2101,2,"Contemporary China: The People's Republic, Hong Kong & Taiwan since 1949",History
HIST2107,2,The Modern Middle East,History
HIST2119,2,"Modern Southeast Asia: Freedom, Power and the State",History
HIST2140,2,Indian History and Religion Study Tour,History
RELN2300,2,"Rituals, Priests & Kings: A History of Hinduism",History
HIST2619,2,Japan and the World,History
HIST2013,2,Medieval Study Tour,History
HIST2411,2,Witchcraft & Demonology in Early Modern Europe & Its Colonies,History
HIST2412,2,The British Isles: 1500-1700,History
HIST2416,2,Medieval Heresy,History
HIST2615,2,Age of Crusades,History
RELN2411,2,Western Religious Thought from the Middle Ages to the Present,History
HIST2211,2,America in Film,History
HIST2245,2,Australians at War,History
HIST2247,2,The Making of Modern Australia: Society & Culture since 1901,History
HIST2407,2,Germany from Bismarck to Hitler (1870-1933),History
HIST2408,2,Germany from Hitler to Reunification (1933-1991),History
HIST2414,2,The Radical Right & Fascism in Europe,History
HIST2417,2,"Imperial Britain: Crisis and Conflict, 1815-1945",History
HIST2707,2,The Anatomy of a Super Power: the US since 1945,History
HIST2030,2,"History of Medicine, Science and the Body",History
HIST2603,2,Sex in History,History
HIST2611,2,"Body, Fashion & Consumption in History",History
WRIT3613,2,History in Action,History
HIST3616,2,History in Popular Culture,History
HIST3301,2,History of Genocide,History
HIST3302,2,The City in History,History
HIST3303,2,Trafficking Bodies from the Ancient World to the Present,History
MATH1051,2,Calculus & Linear Algebra I,Mathematics
MATH1052,2,Multivariate Calculus & Ordinary Differential Equations,Mathematics
MATH2001,2,Advanced Calculus & Linear Algebra II,Mathematics
MATH2400,2,Mathematical Analysis,Mathematics
MATH1050,2,Mathematical Foundations,Mathematics
COSC2500,2,Numerical Methods in Computational Science,Mathematics
MATH2100,2,Applied Mathematical Analysis,Mathematics
STAT2003,2,Mathematical Probability,Mathematics
STAT2203,2,Probability Models and Data Analysis for Engineering,Mathematics
MATH3401,2,Complex Analysis,Mathematics
MATH3090,2,Financial Mathematics,Mathematics
MATH3101,2,Bifurcation and Chaos,Mathematics
MATH3102,2,Methods & Models of Applied Mathematics,Mathematics
MATH3103,2,Algebraic Methods of Mathematical Physics,Mathematics
MATH3104,2,Mathematical Biology,Mathematics
MATH3201,2,Scientific Computing: Advanced Techniques and Applications,Mathematics
MATH3202,2,Operations Research & Mathematical Planning,Mathematics
MATH3402,2,Functional Analysis,Mathematics
MATH3403,2,Partial Differential Equations,Mathematics
MATH3404,2,Optimisation Theory,Mathematics
MATH3405,2,Differential Geometry,Mathematics
STAT3004,2,Probability Models & Stochastic Processes,Mathematics
MATH1051,2,Calculus & Linear Algebra I,Mathematics
MATH1052,2,Multivariate Calculus & Ordinary Differential Equations,Mathematics
MATH1061,2,Discrete Mathematics,Mathematics
MATH2001,2,Advanced Calculus & Linear Algebra II,Mathematics
MATH2400,2,Mathematical Analysis,Mathematics
COSC2500,2,Numerical Methods in Computational Science,Mathematics
MATH2100,2,Applied Mathematical Analysis,Mathematics
MATH2301,2,Linear & Abstract Algebra & Number Theory,Mathematics
MATH2302,2,Discrete Mathematics II,Mathematics
STAT2003,2,Mathematical Probability,Mathematics
MATH3401,2,Complex Analysis,Mathematics
MATH3090,2,Financial Mathematics,Mathematics
MATH3101,2,Bifurcation and Chaos,Mathematics
MATH3102,2,Methods & Models of Applied Mathematics,Mathematics
MATH3103,2,Algebraic Methods of Mathematical Physics,Mathematics
MATH3104,2,Mathematical Biology,Mathematics
MATH3201,2,Scientific Computing: Advanced Techniques and Applications,Mathematics
MATH3202,2,Operations Research & Mathematical Planning,Mathematics
MATH3301,2,Graph Theory and Design Theory,Mathematics
MATH3302,2,Coding & Cryptography,Mathematics
MATH3303,2,Abstract Algebra & Number Theory,Mathematics
MATH3306,2,Set Theory & Mathematical Logic,Mathematics
STAT3004,2,Probability Models & Stochastic Processes,Mathematics
MATH3402,2,Functional Analysis,Mathematics
MATH3403,2,Partial Differential Equations,Mathematics
MATH3404,2,Optimisation Theory,Mathematics
MATH3405,2,Differential Geometry,Mathematics
MUSC1050,2,Music in Society 1,Musicology
MUSC1600,2,Musicianship 1,Musicology
MUSC2051,2,Music in Society 2,Musicology
MUSC2060,2,Musicianship 2,Musicology
MUSC2510,2,Music in Society 3,Musicology
MUSC3560,2,Historical Performance Practice,Musicology
MUSC3600,2,Counterpoint,Musicology
MUSC3720,2,Music in Film and Television,Musicology
MUSC2300,2,Music and Human Behaviour,Musicology
MUSC2310,2,"Music, Wellbeing and Health",Musicology
MUSC2501,2,Music History - Medieval/Renaissance,Musicology
MUSC2640,2,Introduction to Musical Analysis,Musicology
MUSC2710,2,"Music in War, Protest and Peace",Musicology
MUSC3540,2,"Music Communication, Writing and Critique",Musicology
MUSC1050,2,Music in Society 1,Musicology
MUSC1600,2,Musicianship 1,Musicology
MUSC2051,2,Music in Society 2,Musicology
MUSC2060,2,Musicianship 2,Musicology
MUSC2510,2,Music in Society 3,Musicology
MUSC2300,2,Music and Human Behaviour,Musicology
MUSC2310,2,"Music, Wellbeing and Health",Musicology
MUSC2501,2,Music History - Medieval/Renaissance,Musicology
MUSC2620,2,Advanced Musicianship 1,Musicology
MUSC2630,2,Advanced Musicianship 2,Musicology
MUSC2640,2,Introduction to Musical Analysis,Musicology
MUSC2710,2,"Music in War, Protest and Peace",Musicology
MUSC3560,2,Historical Performance Practice,Musicology
MUSC3600,2,Counterpoint,Musicology
MUSC3720,2,Music in Film and Television,Musicology
MUSC3540,2,"Music Communication, Writing and Critique",Musicology
PHIL1002,2,Introduction to Philosophy: What is Philosophy?,Philosophy
PHIL1013,2,Introduction to Ethics,Philosophy
PHIL1110,2,Critical Reasoning,Philosophy
PHIL2013,2,Rise of Modern Philosophy,Philosophy
PHIL2000,2,Epistemology & Metaphysics,Philosophy
PHIL2010,2,Representation & Reality: The Philosophy of Language,Philosophy
PHIL2011,2,Philosophy of Modern Physics,Philosophy
PHIL2020,2,Paradoxes,Philosophy
PHIL2050,2,Mind and Cognition,Philosophy
PHIL2090,2,Philosophy of Science: select topics in the foundations of scientific enquiry,Philosophy
PHIL2110,2,Formal Logic: an introduction to classical formal logic,Philosophy
PHIL2150,2,Philosophy of the Life Sciences,Philosophy
PHIL2190,2,Feminist Philosophy,Philosophy
PHIL2210,2,Environmental Philosophy,Philosophy
PHIL2220,2,Kant & European Philosophy,Philosophy
PHIL2300,2,Phenomenology & Existentialism,Philosophy
PHIL2310,2,European Social Philosophy,Philosophy
PHIL2330,2,Political Philosophy,Philosophy
PHIL2500,2,Philosophy & Art,Philosophy
PHIL2700,2,Philosophy and Education,Philosophy
PHIL2750,2,Social and Economic Justice,Philosophy
PHIL3002,2,Philosophy Today,Philosophy
PHIL3110,2,Advanced Logic,Philosophy
PHIL3612,2,Advanced Topics in Metaphysics,Philosophy
PHIL3620,2,Contemporary European Philosophy,Philosophy
PHIL3630,2,Advanced Topics in Moral & Political Philosophy,Philosophy
PHIL1002,2,Introduction to Philosophy: What is Philosophy?,Philosophy
PHIL1013,2,Introduction to Ethics,Philosophy
PHIL1110,2,Critical Reasoning,Philosophy
PHIL2013,2,Rise of Modern Philosophy,Philosophy
PHIL2000,2,Epistemology & Metaphysics,Philosophy
PHIL2010,2,Representation & Reality: The Philosophy of Language,Philosophy
PHIL2011,2,Philosophy of Modern Physics,Philosophy
PHIL2020,2,Paradoxes,Philosophy
PHIL2050,2,Mind and Cognition,Philosophy
PHIL2090,2,Philosophy of Science: select topics in the foundations of scientific enquiry,Philosophy
PHIL2110,2,Formal Logic: an introduction to classical formal logic,Philosophy
PHIL2150,2,Philosophy of the Life Sciences,Philosophy
PHIL2190,2,Feminist Philosophy,Philosophy
PHIL2210,2,Environmental Philosophy,Philosophy
PHIL2220,2,Kant & European Philosophy,Philosophy
PHIL2300,2,Phenomenology & Existentialism,Philosophy
PHIL2310,2,European Social Philosophy,Philosophy
PHIL2330,2,Political Philosophy,Philosophy
PHIL2500,2,Philosophy & Art,Philosophy
PHIL2700,2,Philosophy and Education,Philosophy
PHIL2750,2,Social and Economic Justice,Philosophy
PHIL3002,2,Philosophy Today,Philosophy
PHIL3110,2,Advanced Logic,Philosophy
PHIL3612,2,Advanced Topics in Metaphysics,Philosophy
PHIL3620,2,Contemporary European Philosophy,Philosophy
PHIL3630,2,Advanced Topics in Moral & Political Philosophy,Philosophy
RELN1000,2,World Religions,Studies in Religion
RELN1001,2,Belief & Unbelief,Studies in Religion
RELN1510,2,The History of the Supernatural,Studies in Religion
RELN2000,2,"The idea of the sacred: texts, places and festivals",Studies in Religion
HIST2140,2,Indian History and Religion Study Tour,Studies in Religion
HIST2416,2,Medieval Heresy,Studies in Religion
RELN2113,2,Spirituality in the Everyday,Studies in Religion
RELN2115,2,Playing God: Religion & Science,Studies in Religion
RELN2117,2,Sociology of Religion,Studies in Religion
RELN2300,2,"Rituals, Priests & Kings: A History of Hinduism",Studies in Religion
RELN2301,2,Buddhism,Studies in Religion
RELN2307,2,Islam,Studies in Religion
RELN2310,2,"Religion, Peace and Violence",Studies in Religion
RELN2409,2,The World of Jesus and the Early Christians,Studies in Religion
RELN2410,2,The Bible: Narratives & Interpretations,Studies in Religion
RELN2411,2,Western Religious Thought from the Middle Ages to the Present,Studies in Religion
RELN3000,2,The Future of Religion: An Advanced Study of Contemporary Issues,Studies in Religion
RELN3001,2,Independent Study Unit,Studies in Religion
RELN3500,2,Advanced Study of Religious Texts A,Studies in Religion
RELN3501,2,Advanced Study of Religious Texts B,Studies in Religion
RELN1000,2,World Religions,Studies in Religion
RELN1001,2,Belief & Unbelief,Studies in Religion
RELN1510,2,The History of the Supernatural,Studies in Religion
RELN2000,2,"The idea of the sacred: texts, places and festivals",Studies in Religion
HIST2140,2,Indian History and Religion Study Tour,Studies in Religion
HIST2416,2,Medieval Heresy,Studies in Religion
RELN2113,2,Spirituality in the Everyday,Studies in Religion
RELN2115,2,Playing God: Religion & Science,Studies in Religion
RELN2117,2,Sociology of Religion,Studies in Religion
RELN2300,2,"Rituals, Priests & Kings: A History of Hinduism",Studies in Religion
RELN2301,2,Buddhism,Studies in Religion
RELN2307,2,Islam,Studies in Religion
RELN2310,2,"Religion, Peace and Violence",Studies in Religion
RELN2409,2,The World of Jesus and the Early Christians,Studies in Religion
RELN2410,2,The Bible: Narratives & Interpretations,Studies in Religion
RELN2411,2,Western Religious Thought from the Middle Ages to the Present,Studies in Religion
RELN3000,2,The Future of Religion: An Advanced Study of Contemporary Issues,Studies in Religion
RELN3001,2,Independent Study Unit,Studies in Religion
RELN3500,2,Advanced Study of Religious Texts A,Studies in Religion
RELN3501,2,Advanced Study of Religious Texts B,Studies in Religion
BIOL2106,2,Advanced Biostatistics,Biology (Major)
BIOL2902,2,Advanced Genetics,Biology (Major)
"[	
	SCIE3241",2,Special Project in Biology,Biology (Major)
[ or,NA,[ or,Biology (Major)
"[	
	SCIE3260",2,"Introduction to Research in Chemistry, Biochemistry & Microbiology (A)",Biology (Major)
[ or,NA,[ or,Biology (Major)
"[	
	SCIE3261",2,"Introduction to Research in Chemistry, Biochemistry & Microbiology (B)",Biology (Major)
[ or,NA,[ or,Biology (Major)
"[	
	SCIE3270",2,Introduction to Research in Agriculture and Food Science (A),Biology (Major)
[ or,NA,[ or,Biology (Major)
"[	
	SCIE3271",2,Introduction to Research in Agriculture and Food Science (B),Biology (Major)
"[	
	BIOL6402",2,Critical Thinking and Communication in Biology,Biology (Major)
[ or,NA,[ or,Biology (Major)
"[	
	BIOL6403",2,Critical Thinking and Communication in Biology,Biology (Major)
"[	
	BIOL6501",14,BSc(Hons) Research in Biological Sciences,Biology (Major)
[ or,NA,[ or,Biology (Major)
"[	
	BIOL6502",14,BSc(Hons) Research in Biological Sciences,Biology (Major)
[ or,NA,[ or,Biology (Major)
"[	
	BIOL6503",14,BSc(Hons) Research in Biological Sciences,Biology (Major)
"[	
	BIOC6511",16,Honours Project,Biology (Major)
[ or,NA,[ or,Biology (Major)
"[	
	BIOC6512",16,Honours Project,Biology (Major)
AGRC6631,2,Agricultural Research Methodologies,Biology (Major)
"[	
	AGRC6001",14,Honours Research Project,Biology (Major)
[ or,NA,[ or,Biology (Major)
"[	
	AGRC6002",14,Honours Research Project,Biology (Major)
BIOL1020,2,"Genes, Cells & Evolution",Biology (Major)
BIOL1040,2,Cells to Organisms,Biology (Major)
CHEM1100,2,Chemistry 1,Biology (Major)
BIOC2000,2,Biochemistry & Molecular Biology,Biology (Major)
BIOC3000,2,Advanced Biochemistry and Molecular Biology,Biology (Major)
BIOL2200,2,Cell Structure & Function,Biology (Major)
CHEM2052,2,Chemical Biology,Biology (Major)
CHEM2060,2,Intermediate Chemistry 2,Biology (Major)
MICR2000,2,Microbiology & Immunology,Biology (Major)
SCIE2020,2,CSI UQ: Introduction to Forensic Science,Biology (Major)
BIOC3003,2,Human Molecular Genetics & Disease,Biology (Major)
BIOC3005,2,Molecular Systems Biology,Biology (Major)
BIOC3006,2,Biochemistry of Metabolism in Health and Disease,Biology (Major)
BIOL3004,2,Genomics & Bioinformatics,Biology (Major)
BIOL3006,2,Molecular Cell Biology,Biology (Major)
BIOL1020,2,"Genes, Cells & Evolution",Biology (Major)
BIOL1030,2,Global Challenges in Biology,Biology (Major)
BIOL1040,2,Cells to Organisms,Biology (Major)
BIOL2010,2,Ecology,Biology (Major)
BIOL3360,2,Analysis and Communication of Biological Data,Biology (Major)
BIOL2015,2,Ecology Field Studies,Biology (Major)
BIOL2201,2,Evolution,Biology (Major)
BIOL2203,2,Plant Biology,Biology (Major)
BIOL2204,2,Zoology,Biology (Major)
BIOL2205,2,Insect Science,Biology (Major)
GEOM2001,2,Geographical Information Systems,Biology (Major)
MARS2014,2,Marine Science,Biology (Major)
BIOL3000,2,Conservation,Biology (Major)
BIOL3016,2,Outback Ecology Field Studies,Biology (Major)
BIOL3215,2,Marine Ecology and Conservation,Biology (Major)
